Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Drogue_Deployed,Main_Deployed
29.6667,-123.065,-3.44721,2257.34,2267.84,-72.2291,1,0
29.675,-123.006,-3.44705,2256.73,2267.23,-72.2282,1,0
29.6833,-122.948,-3.44688,2256.13,2266.63,-72.2272,1,0
29.6917,-122.889,-3.44672,2255.53,2266.03,-72.2262,1,0
29.7,-122.831,-3.44656,2254.93,2265.43,-72.2252,1,0
29.7083,-122.772,-3.4464,2254.33,2264.83,-72.2242,1,0
29.7167,-122.713,-3.44624,2253.72,2264.22,-72.2235,1,0
29.725,-122.655,-3.44608,2253.12,2263.62,-72.223,1,0
29.7333,-122.596,-3.44592,2252.52,2263.02,-72.2226,1,0
29.7417,-122.538,-3.44575,2251.92,2262.42,-72.2224,1,0
29.75,-122.479,-3.44559,2251.32,2261.82,-72.2223,1,0
29.7583,-122.421,-3.44543,2250.72,2261.22,-72.2224,1,0
29.7667,-122.362,-3.44527,2250.11,2260.61,-72.2225,1,0
29.775,-122.303,-3.44511,2249.51,2260.01,-72.2225,1,0
29.7833,-122.245,-3.44495,2248.91,2259.41,-72.2224,1,0
29.7917,-122.186,-3.44478,2248.31,2258.81,-72.2221,1,0
29.8,-122.128,-3.44462,2247.71,2258.21,-72.2216,1,0
29.8083,-122.069,-3.44446,2247.1,2257.6,-72.221,1,0
29.8167,-122.01,-3.4443,2246.5,2257,-72.2203,1,0
29.825,-121.952,-3.44414,2245.9,2256.4,-72.2193,1,0
29.8333,-121.893,-3.44397,2245.3,2255.8,-72.2182,1,0
29.8417,-121.835,-3.44381,2244.7,2255.2,-72.2172,1,0
29.85,-121.776,-3.44365,2244.1,2254.6,-72.2163,1,0
29.8583,-121.717,-3.44349,2243.49,2253.99,-72.2153,1,0
29.8667,-121.659,-3.44333,2242.89,2253.39,-72.2144,1,0
29.875,-121.6,-3.44317,2242.29,2252.79,-72.2136,1,0
29.8833,-121.541,-3.443,2241.69,2252.19,-72.2127,1,0
29.8917,-121.483,-3.44284,2241.09,2251.59,-72.2118,1,0
29.9,-121.424,-3.44268,2240.48,2250.98,-72.2109,1,0
29.9083,-121.366,-3.44252,2239.88,2250.38,-72.21,1,0
29.9167,-121.307,-3.44235,2239.28,2249.78,-72.209,1,0
29.925,-121.248,-3.44219,2238.68,2249.18,-72.208,1,0
29.9333,-121.19,-3.44203,2238.08,2248.58,-72.207,1,0
29.9417,-121.131,-3.44187,2237.48,2247.98,-72.2061,1,0
29.95,-121.072,-3.44171,2236.87,2247.37,-72.2055,1,0
29.9583,-121.014,-3.44154,2236.27,2246.77,-72.2051,1,0
29.9667,-120.955,-3.44138,2235.67,2246.17,-72.2048,1,0
29.975,-120.897,-3.44122,2235.07,2245.57,-72.2047,1,0
29.9833,-120.838,-3.44106,2234.47,2244.97,-72.2047,1,0
29.9917,-120.779,-3.4409,2233.87,2244.37,-72.2048,1,0
30,-120.721,-3.44073,2233.26,2243.76,-72.2048,1,0
30.0083,-120.662,-3.44057,2232.66,2243.16,-72.2047,1,0
30.0167,-120.603,-3.44041,2232.06,2242.56,-72.2045,1,0
30.025,-120.545,-3.44025,2231.46,2241.96,-72.2041,1,0
30.0333,-120.486,-3.44008,2230.86,2241.36,-72.2036,1,0
30.0417,-120.428,-3.43992,2230.26,2240.76,-72.2029,1,0
30.05,-120.369,-3.43976,2229.65,2240.15,-72.202,1,0
30.0583,-120.31,-3.4396,2229.05,2239.55,-72.2009,1,0
30.0667,-120.252,-3.43943,2228.45,2238.95,-72.1999,1,0
30.075,-120.193,-3.43927,2227.85,2238.35,-72.199,1,0
30.0833,-120.134,-3.43911,2227.25,2237.75,-72.198,1,0
30.0917,-120.076,-3.43895,2226.65,2237.15,-72.1971,1,0
30.1,-120.017,-3.43878,2226.04,2236.54,-72.1962,1,0
30.1083,-119.958,-3.43862,2225.44,2235.94,-72.1954,1,0
30.1167,-119.9,-3.43846,2224.84,2235.34,-72.1945,1,0
30.125,-119.841,-3.4383,2224.24,2234.74,-72.1936,1,0
30.1333,-119.782,-3.43813,2223.64,2234.14,-72.1927,1,0
30.1417,-119.724,-3.43797,2223.04,2233.54,-72.1917,1,0
30.15,-119.665,-3.43781,2222.43,2232.93,-72.1907,1,0
30.1583,-119.606,-3.43764,2221.83,2232.33,-72.1897,1,0
30.1667,-119.548,-3.43748,2221.23,2231.73,-72.1888,1,0
30.175,-119.489,-3.43732,2220.63,2231.13,-72.1881,1,0
30.1833,-119.43,-3.43716,2220.03,2230.53,-72.1876,1,0
30.1917,-119.372,-3.43699,2219.43,2229.93,-72.1873,1,0
30.2,-119.313,-3.43683,2218.82,2229.32,-72.1871,1,0
30.2083,-119.254,-3.43667,2218.22,2228.72,-72.1871,1,0
30.2167,-119.196,-3.4365,2217.62,2228.12,-72.1872,1,0
30.225,-119.137,-3.43634,2217.02,2227.52,-72.1873,1,0
30.2333,-119.078,-3.43618,2216.42,2226.92,-72.1872,1,0
30.2417,-119.02,-3.43602,2215.82,2226.32,-72.187,1,0
30.25,-118.961,-3.43585,2215.21,2225.71,-72.1867,1,0
30.2583,-118.902,-3.43569,2214.61,2225.11,-72.1861,1,0
30.2667,-118.844,-3.43553,2214.01,2224.51,-72.1855,1,0
30.275,-118.785,-3.43536,2213.41,2223.91,-72.1846,1,0
30.2833,-118.726,-3.4352,2212.81,2223.31,-72.1836,1,0
30.2917,-118.668,-3.43504,2212.21,2222.71,-72.1826,1,0
30.3,-118.609,-3.43488,2211.61,2222.11,-72.1816,1,0
30.3083,-118.55,-3.43471,2211,2221.5,-72.1807,1,0
30.3167,-118.492,-3.43455,2210.4,2220.9,-72.1798,1,0
30.325,-118.433,-3.43439,2209.8,2220.3,-72.1789,1,0
30.3333,-118.374,-3.43422,2209.2,2219.7,-72.178,1,0
30.3417,-118.316,-3.43406,2208.6,2219.1,-72.1772,1,0
30.35,-118.257,-3.4339,2208,2218.5,-72.1763,1,0
30.3583,-118.198,-3.43373,2207.4,2217.9,-72.1753,1,0
30.3667,-118.139,-3.43357,2206.79,2217.29,-72.1744,1,0
30.375,-118.081,-3.43341,2206.19,2216.69,-72.1734,1,0
30.3833,-118.022,-3.43324,2205.59,2216.09,-72.1724,1,0
30.3917,-117.963,-3.43308,2204.99,2215.49,-72.1714,1,0
30.4,-117.905,-3.43292,2204.39,2214.89,-72.1708,1,0
30.4083,-117.846,-3.43275,2203.79,2214.29,-72.1703,1,0
30.4167,-117.787,-3.43259,2203.19,2213.69,-72.1699,1,0
30.425,-117.729,-3.43243,2202.58,2213.08,-72.1698,1,0
30.4333,-117.67,-3.43226,2201.98,2212.48,-72.1697,1,0
30.4417,-117.611,-3.4321,2201.38,2211.88,-72.1698,1,0
30.45,-117.553,-3.43194,2200.78,2211.28,-72.1699,1,0
30.4583,-117.494,-3.43177,2200.18,2210.68,-72.1698,1,0
30.4667,-117.435,-3.43161,2199.58,2210.08,-72.1696,1,0
30.475,-117.376,-3.43145,2198.98,2209.48,-72.1693,1,0
30.4833,-117.318,-3.43128,2198.37,2208.87,-72.1687,1,0
30.4917,-117.259,-3.43112,2197.77,2208.27,-72.1681,1,0
30.5,-117.2,-3.43096,2197.17,2207.67,-72.1672,1,0
30.5083,-117.142,-3.43079,2196.57,2207.07,-72.1662,1,0
30.5167,-117.083,-3.43063,2195.97,2206.47,-72.1652,1,0
30.525,-117.024,-3.43047,2195.37,2205.87,-72.1642,1,0
30.5333,-116.965,-3.4303,2194.77,2205.27,-72.1633,1,0
30.5417,-116.907,-3.43014,2194.16,2204.66,-72.1624,1,0
30.55,-116.848,-3.42997,2193.56,2204.06,-72.1615,1,0
30.5583,-116.789,-3.42981,2192.96,2203.46,-72.1606,1,0
30.5667,-116.731,-3.42965,2192.36,2202.86,-72.1598,1,0
30.575,-116.672,-3.42948,2191.76,2202.26,-72.1589,1,0
30.5833,-116.613,-3.42932,2191.16,2201.66,-72.1579,1,0
30.5917,-116.554,-3.42916,2190.56,2201.06,-72.157,1,0
30.6,-116.496,-3.42899,2189.95,2200.45,-72.156,1,0
30.6083,-116.437,-3.42883,2189.35,2199.85,-72.155,1,0
30.6167,-116.378,-3.42867,2188.75,2199.25,-72.1541,1,0
30.625,-116.319,-3.4285,2188.15,2198.65,-72.1535,1,0
30.6333,-116.261,-3.42834,2187.55,2198.05,-72.153,1,0
30.6417,-116.202,-3.42817,2186.95,2197.45,-72.1527,1,0
30.65,-116.143,-3.42801,2186.35,2196.85,-72.1525,1,0
30.6583,-116.085,-3.42785,2185.75,2196.25,-72.1525,1,0
30.6667,-116.026,-3.42768,2185.14,2195.64,-72.1526,1,0
30.675,-115.967,-3.42752,2184.54,2195.04,-72.1527,1,0
30.6833,-115.908,-3.42736,2183.94,2194.44,-72.1526,1,0
30.6917,-115.85,-3.42719,2183.34,2193.84,-72.1523,1,0
30.7,-115.791,-3.42703,2182.74,2193.24,-72.1519,1,0
30.7083,-115.732,-3.42686,2182.14,2192.64,-72.1514,1,0
30.7167,-115.673,-3.4267,2181.54,2192.04,-72.1506,1,0
30.725,-115.615,-3.42654,2180.94,2191.44,-72.1497,1,0
30.7333,-115.556,-3.42637,2180.33,2190.83,-72.1487,1,0
30.7417,-115.497,-3.42621,2179.73,2190.23,-72.1477,1,0
30.75,-115.438,-3.42604,2179.13,2189.63,-72.1468,1,0
30.7583,-115.38,-3.42588,2178.53,2189.03,-72.1458,1,0
30.7667,-115.321,-3.42572,2177.93,2188.43,-72.145,1,0
30.775,-115.262,-3.42555,2177.33,2187.83,-72.1441,1,0
30.7833,-115.204,-3.42539,2176.73,2187.23,-72.1432,1,0
30.7917,-115.145,-3.42522,2176.13,2186.63,-72.1423,1,0
30.8,-115.086,-3.42506,2175.52,2186.02,-72.1414,1,0
30.8083,-115.027,-3.4249,2174.92,2185.42,-72.1405,1,0
30.8167,-114.969,-3.42473,2174.32,2184.82,-72.1395,1,0
30.825,-114.91,-3.42457,2173.72,2184.22,-72.1386,1,0
30.8333,-114.851,-3.4244,2173.12,2183.62,-72.1376,1,0
30.8417,-114.792,-3.42424,2172.52,2183.02,-72.1368,1,0
30.85,-114.733,-3.42407,2171.92,2182.42,-72.1362,1,0
30.8583,-114.675,-3.42391,2171.32,2181.82,-72.1358,1,0
30.8667,-114.616,-3.42375,2170.72,2181.22,-72.1355,1,0
30.875,-114.557,-3.42358,2170.11,2180.61,-72.1354,1,0
30.8833,-114.498,-3.42342,2169.51,2180.01,-72.1355,1,0
30.8917,-114.44,-3.42325,2168.91,2179.41,-72.1356,1,0
30.9,-114.381,-3.42309,2168.31,2178.81,-72.1356,1,0
30.9083,-114.322,-3.42293,2167.71,2178.21,-72.1354,1,0
30.9167,-114.263,-3.42276,2167.11,2177.61,-72.1351,1,0
30.925,-114.205,-3.4226,2166.51,2177.01,-72.1346,1,0
30.9333,-114.146,-3.42243,2165.91,2176.41,-72.134,1,0
30.9417,-114.087,-3.42227,2165.31,2175.81,-72.1332,1,0
30.95,-114.028,-3.4221,2164.7,2175.2,-72.1322,1,0
30.9583,-113.97,-3.42194,2164.1,2174.6,-72.1312,1,0
30.9667,-113.911,-3.42178,2163.5,2174,-72.1303,1,0
30.975,-113.852,-3.42161,2162.9,2173.4,-72.1293,1,0
30.9833,-113.793,-3.42145,2162.3,2172.8,-72.1284,1,0
30.9917,-113.735,-3.42128,2161.7,2172.2,-72.1276,1,0
31,-113.676,-3.42112,2161.1,2171.6,-72.1267,1,0
31.0083,-113.617,-3.42095,2160.5,2171,-72.1258,1,0
31.0167,-113.558,-3.42079,2159.9,2170.4,-72.1249,1,0
31.025,-113.499,-3.42062,2159.29,2169.79,-72.124,1,0
31.0333,-113.441,-3.42046,2158.69,2169.19,-72.1231,1,0
31.0417,-113.382,-3.4203,2158.09,2168.59,-72.1221,1,0
31.05,-113.323,-3.42013,2157.49,2167.99,-72.1211,1,0
31.0583,-113.264,-3.41997,2156.89,2167.39,-72.1202,1,0
31.0667,-113.206,-3.4198,2156.29,2166.79,-72.1195,1,0
31.075,-113.147,-3.41964,2155.69,2166.19,-72.119,1,0
31.0833,-113.088,-3.41947,2155.09,2165.59,-72.1187,1,0
31.0917,-113.029,-3.41931,2154.49,2164.99,-72.1185,1,0
31.1,-112.97,-3.41914,2153.89,2164.39,-72.1185,1,0
31.1083,-112.912,-3.41898,2153.28,2163.78,-72.1186,1,0
31.1167,-112.853,-3.41881,2152.68,2163.18,-72.1187,1,0
31.125,-112.794,-3.41865,2152.08,2162.58,-72.1186,1,0
31.1333,-112.735,-3.41849,2151.48,2161.98,-72.1183,1,0
31.1417,-112.677,-3.41832,2150.88,2161.38,-72.1179,1,0
31.15,-112.618,-3.41816,2150.28,2160.78,-72.1173,1,0
31.1583,-112.559,-3.41799,2149.68,2160.18,-72.1166,1,0
31.1667,-112.5,-3.41783,2149.08,2159.58,-72.1157,1,0
31.175,-112.441,-3.41766,2148.48,2158.98,-72.1147,1,0
31.1833,-112.383,-3.4175,2147.88,2158.38,-72.1137,1,0
31.1917,-112.324,-3.41733,2147.27,2157.77,-72.1128,1,0
31.2,-112.265,-3.41717,2146.67,2157.17,-72.1119,1,0
31.2083,-112.206,-3.417,2146.07,2156.57,-72.111,1,0
31.2167,-112.147,-3.41684,2145.47,2155.97,-72.1101,1,0
31.225,-112.089,-3.41667,2144.87,2155.37,-72.1093,1,0
31.2333,-112.03,-3.41651,2144.27,2154.77,-72.1084,1,0
31.2417,-111.971,-3.41634,2143.67,2154.17,-72.1075,1,0
31.25,-111.912,-3.41618,2143.07,2153.57,-72.1065,1,0
31.2583,-111.853,-3.41601,2142.47,2152.97,-72.1056,1,0
31.2667,-111.795,-3.41585,2141.87,2152.37,-72.1046,1,0
31.275,-111.736,-3.41569,2141.27,2151.77,-72.1037,1,0
31.2833,-111.677,-3.41552,2140.66,2151.16,-72.1029,1,0
31.2917,-111.618,-3.41536,2140.06,2150.56,-72.1024,1,0
31.3,-111.559,-3.41519,2139.46,2149.96,-72.102,1,0
31.3083,-111.501,-3.41503,2138.86,2149.36,-72.1018,1,0
31.3167,-111.442,-3.41486,2138.26,2148.76,-72.1017,1,0
31.325,-111.383,-3.4147,2137.66,2148.16,-72.1018,1,0
31.3333,-111.324,-3.41453,2137.06,2147.56,-72.1019,1,0
31.3417,-111.265,-3.41437,2136.46,2146.96,-72.1018,1,0
31.35,-111.207,-3.4142,2135.86,2146.36,-72.1016,1,0
31.3583,-111.148,-3.41404,2135.26,2145.76,-72.1012,1,0
31.3667,-111.089,-3.41387,2134.66,2145.16,-72.1007,1,0
31.375,-111.03,-3.41371,2134.06,2144.56,-72.1,1,0
31.3833,-110.971,-3.41354,2133.45,2143.95,-72.0991,1,0
31.3917,-110.913,-3.41338,2132.85,2143.35,-72.0981,1,0
31.4,-110.854,-3.41321,2132.25,2142.75,-72.0972,1,0
31.4083,-110.795,-3.41305,2131.65,2142.15,-72.0962,1,0
31.4167,-110.736,-3.41288,2131.05,2141.55,-72.0953,1,0
31.425,-110.677,-3.41272,2130.45,2140.95,-72.0944,1,0
31.4333,-110.619,-3.41255,2129.85,2140.35,-72.0936,1,0
31.4417,-110.56,-3.41239,2129.25,2139.75,-72.0927,1,0
31.45,-110.501,-3.41222,2128.65,2139.15,-72.0918,1,0
31.4583,-110.442,-3.41206,2128.05,2138.55,-72.0909,1,0
31.4667,-110.383,-3.41189,2127.45,2137.95,-72.09,1,0
31.475,-110.324,-3.41173,2126.85,2137.35,-72.089,1,0
31.4833,-110.266,-3.41156,2126.25,2136.75,-72.0881,1,0
31.4917,-110.207,-3.4114,2125.64,2136.14,-72.0871,1,0
31.5,-110.148,-3.41123,2125.04,2135.54,-72.0864,1,0
31.5083,-110.089,-3.41107,2124.44,2134.94,-72.0858,1,0
31.5167,-110.03,-3.4109,2123.84,2134.34,-72.0854,1,0
31.525,-109.972,-3.41074,2123.24,2133.74,-72.0852,1,0
31.5333,-109.913,-3.41057,2122.64,2133.14,-72.0851,1,0
31.5417,-109.854,-3.41041,2122.04,2132.54,-72.0852,1,0
31.55,-109.795,-3.41024,2121.44,2131.94,-72.0853,1,0
31.5583,-109.736,-3.41008,2120.84,2131.34,-72.0852,1,0
31.5667,-109.677,-3.40991,2120.24,2130.74,-72.085,1,0
31.575,-109.619,-3.40974,2119.64,2130.14,-72.0846,1,0
31.5833,-109.56,-3.40958,2119.04,2129.54,-72.0841,1,0
31.5917,-109.501,-3.40941,2118.44,2128.94,-72.0834,1,0
31.6,-109.442,-3.40925,2117.84,2128.34,-72.0826,1,0
31.6083,-109.383,-3.40908,2117.23,2127.73,-72.0815,1,0
31.6167,-109.324,-3.40892,2116.63,2127.13,-72.0806,1,0
31.625,-109.266,-3.40875,2116.03,2126.53,-72.0797,1,0
31.6333,-109.207,-3.40859,2115.43,2125.93,-72.0788,1,0
31.6417,-109.148,-3.40842,2114.83,2125.33,-72.0779,1,0
31.65,-109.089,-3.40826,2114.23,2124.73,-72.077,1,0
31.6583,-109.03,-3.40809,2113.63,2124.13,-72.0762,1,0
31.6667,-108.971,-3.40793,2113.03,2123.53,-72.0753,1,0
31.675,-108.913,-3.40776,2112.43,2122.93,-72.0744,1,0
31.6833,-108.854,-3.4076,2111.83,2122.33,-72.0734,1,0
31.6917,-108.795,-3.40743,2111.23,2121.73,-72.0725,1,0
31.7,-108.736,-3.40727,2110.63,2121.13,-72.0716,1,0
31.7083,-108.677,-3.4071,2110.03,2120.53,-72.0706,1,0
31.7167,-108.618,-3.40693,2109.43,2119.93,-72.0699,1,0
31.725,-108.56,-3.40677,2108.83,2119.33,-72.0693,1,0
31.7333,-108.501,-3.4066,2108.23,2118.73,-72.0689,1,0
31.7417,-108.442,-3.40644,2107.62,2118.12,-72.0687,1,0
31.75,-108.383,-3.40627,2107.02,2117.52,-72.0686,1,0
31.7583,-108.324,-3.40611,2106.42,2116.92,-72.0687,1,0
31.7667,-108.265,-3.40594,2105.82,2116.32,-72.0688,1,0
31.775,-108.207,-3.40578,2105.22,2115.72,-72.0687,1,0
31.7833,-108.148,-3.40561,2104.62,2115.12,-72.0685,1,0
31.7917,-108.089,-3.40545,2104.02,2114.52,-72.0681,1,0
31.8,-108.03,-3.40528,2103.42,2113.92,-72.0675,1,0
31.8083,-107.971,-3.40512,2102.82,2113.32,-72.0668,1,0
31.8167,-107.912,-3.40495,2102.22,2112.72,-72.066,1,0
31.825,-107.853,-3.40478,2101.62,2112.12,-72.0649,1,0
31.8333,-107.795,-3.40462,2101.02,2111.52,-72.064,1,0
31.8417,-107.736,-3.40445,2100.42,2110.92,-72.0631,1,0
31.85,-107.677,-3.40429,2099.82,2110.32,-72.0622,1,0
31.8583,-107.618,-3.40412,2099.22,2109.72,-72.0613,1,0
31.8667,-107.559,-3.40396,2098.62,2109.12,-72.0604,1,0
31.875,-107.5,-3.40379,2098.02,2108.52,-72.0596,1,0
31.8833,-107.442,-3.40363,2097.42,2107.92,-72.0587,1,0
31.8917,-107.383,-3.40346,2096.81,2107.31,-72.0578,1,0
31.9,-107.324,-3.4033,2096.21,2106.71,-72.0569,1,0
31.9083,-107.265,-3.40313,2095.61,2106.11,-72.0559,1,0
31.9167,-107.206,-3.40296,2095.01,2105.51,-72.055,1,0
31.925,-107.147,-3.4028,2094.41,2104.91,-72.0541,1,0
31.9333,-107.088,-3.40263,2093.81,2104.31,-72.0534,1,0
31.9417,-107.03,-3.40247,2093.21,2103.71,-72.0529,1,0
31.95,-106.971,-3.4023,2092.61,2103.11,-72.0525,1,0
31.9583,-106.912,-3.40214,2092.01,2102.51,-72.0523,1,0
31.9667,-106.853,-3.40197,2091.41,2101.91,-72.0523,1,0
31.975,-106.794,-3.4018,2090.81,2101.31,-72.0524,1,0
31.9833,-106.735,-3.40164,2090.21,2100.71,-72.0524,1,0
31.9917,-106.676,-3.40147,2089.61,2100.11,-72.0523,1,0
32,-106.618,-3.40131,2089.01,2099.51,-72.052,1,0
32.0083,-106.559,-3.40114,2088.41,2098.91,-72.0516,1,0
32.0167,-106.5,-3.40098,2087.81,2098.31,-72.051,1,0
32.025,-106.441,-3.40081,2087.21,2097.71,-72.0502,1,0
32.0333,-106.382,-3.40065,2086.61,2097.11,-72.0493,1,0
32.0417,-106.323,-3.40048,2086.01,2096.51,-72.0483,1,0
32.05,-106.264,-3.40031,2085.41,2095.91,-72.0474,1,0
32.0583,-106.206,-3.40015,2084.81,2095.31,-72.0465,1,0
32.0667,-106.147,-3.39998,2084.21,2094.71,-72.0456,1,0
32.075,-106.088,-3.39982,2083.61,2094.11,-72.0447,1,0
32.0833,-106.029,-3.39965,2083.01,2093.51,-72.0439,1,0
32.0917,-105.97,-3.39949,2082.4,2092.9,-72.043,1,0
32.1,-105.911,-3.39932,2081.8,2092.3,-72.0421,1,0
32.1083,-105.852,-3.39915,2081.2,2091.7,-72.0412,1,0
32.1167,-105.793,-3.39899,2080.6,2091.1,-72.0403,1,0
32.125,-105.735,-3.39882,2080,2090.5,-72.0393,1,0
32.1333,-105.676,-3.39866,2079.4,2089.9,-72.0384,1,0
32.1417,-105.617,-3.39849,2078.8,2089.3,-72.0375,1,0
32.15,-105.558,-3.39833,2078.2,2088.7,-72.0369,1,0
32.1583,-105.499,-3.39816,2077.6,2088.1,-72.0365,1,0
32.1667,-105.44,-3.39799,2077,2087.5,-72.0362,1,0
32.175,-105.381,-3.39783,2076.4,2086.9,-72.0361,1,0
32.1833,-105.322,-3.39766,2075.8,2086.3,-72.0361,1,0
32.1917,-105.264,-3.3975,2075.2,2085.7,-72.0362,1,0
32.2,-105.205,-3.39733,2074.6,2085.1,-72.0362,1,0
32.2083,-105.146,-3.39717,2074,2084.5,-72.036,1,0
32.2167,-105.087,-3.397,2073.4,2083.9,-72.0356,1,0
32.225,-105.028,-3.39683,2072.8,2083.3,-72.0351,1,0
32.2333,-104.969,-3.39667,2072.2,2082.7,-72.0344,1,0
32.2417,-104.91,-3.3965,2071.6,2082.1,-72.0336,1,0
32.25,-104.852,-3.39634,2071,2081.5,-72.0326,1,0
32.2583,-104.793,-3.39617,2070.4,2080.9,-72.0317,1,0
32.2667,-104.734,-3.396,2069.8,2080.3,-72.0308,1,0
32.275,-104.675,-3.39584,2069.2,2079.7,-72.0299,1,0
32.2833,-104.616,-3.39567,2068.6,2079.1,-72.029,1,0
32.2917,-104.557,-3.39551,2068,2078.5,-72.0281,1,0
32.3,-104.498,-3.39534,2067.4,2077.9,-72.0273,1,0
32.3083,-104.439,-3.39517,2066.8,2077.3,-72.0264,1,0
32.3167,-104.38,-3.39501,2066.2,2076.7,-72.0255,1,0
32.325,-104.322,-3.39484,2065.6,2076.1,-72.0246,1,0
32.3333,-104.263,-3.39468,2065,2075.5,-72.0237,1,0
32.3417,-104.204,-3.39451,2064.4,2074.9,-72.0227,1,0
32.35,-104.145,-3.39435,2063.8,2074.3,-72.0218,1,0
32.3583,-104.086,-3.39418,2063.2,2073.7,-72.0211,1,0
32.3667,-104.027,-3.39401,2062.6,2073.1,-72.0206,1,0
32.375,-103.968,-3.39385,2062,2072.5,-72.0202,1,0
32.3833,-103.909,-3.39368,2061.4,2071.9,-72.02,1,0
32.3917,-103.851,-3.39352,2060.8,2071.3,-72.02,1,0
32.4,-103.792,-3.39335,2060.19,2070.69,-72.0201,1,0
32.4083,-103.733,-3.39318,2059.59,2070.09,-72.0201,1,0
32.4167,-103.674,-3.39302,2058.99,2069.49,-72.02,1,0
32.425,-103.615,-3.39285,2058.39,2068.89,-72.0197,1,0
32.4333,-103.556,-3.39269,2057.79,2068.29,-72.0192,1,0
32.4417,-103.497,-3.39252,2057.19,2067.69,-72.0186,1,0
32.45,-103.438,-3.39235,2056.59,2067.09,-72.0179,1,0
32.4583,-103.379,-3.39219,2055.99,2066.49,-72.0169,1,0
32.4667,-103.321,-3.39202,2055.39,2065.89,-72.016,1,0
32.475,-103.262,-3.39186,2054.79,2065.29,-72.0151,1,0
32.4833,-103.203,-3.39169,2054.19,2064.69,-72.0142,1,0
32.4917,-103.144,-3.39152,2053.59,2064.09,-72.0133,1,0
32.5,-103.085,-3.39136,2052.99,2063.49,-72.0124,1,0
32.5083,-103.026,-3.39119,2052.39,2062.89,-72.0116,1,0
32.5167,-102.967,-3.39103,2051.79,2062.29,-72.0107,1,0
32.525,-102.908,-3.39086,2051.19,2061.69,-72.0098,1,0
32.5333,-102.849,-3.39069,2050.59,2061.09,-72.0089,1,0
32.5417,-102.791,-3.39053,2049.99,2060.49,-72.008,1,0
32.55,-102.732,-3.39036,2049.39,2059.89,-72.007,1,0
32.5583,-102.673,-3.3902,2048.79,2059.29,-72.0061,1,0
32.5667,-102.614,-3.39003,2048.19,2058.69,-72.0053,1,0
32.575,-102.555,-3.38986,2047.59,2058.09,-72.0048,1,0
32.5833,-102.496,-3.3897,2046.99,2057.49,-72.0044,1,0
32.5917,-102.437,-3.38953,2046.39,2056.89,-72.0041,1,0
32.6,-102.378,-3.38937,2045.79,2056.29,-72.004,1,0
32.6083,-102.319,-3.3892,2045.19,2055.69,-72.0041,1,0
32.6167,-102.26,-3.38903,2044.59,2055.09,-72.0042,1,0
32.625,-102.202,-3.38887,2043.99,2054.49,-72.0041,1,0
32.6333,-102.143,-3.3887,2043.39,2053.89,-72.0038,1,0
32.6417,-102.084,-3.38853,2042.79,2053.29,-72.0034,1,0
32.65,-102.025,-3.38837,2042.19,2052.69,-72.0029,1,0
32.6583,-101.966,-3.3882,2041.59,2052.09,-72.0021,1,0
32.6667,-101.907,-3.38804,2040.99,2051.49,-72.0012,1,0
32.675,-101.848,-3.38787,2040.39,2050.89,-72.0003,1,0
32.6833,-101.789,-3.3877,2039.79,2050.29,-71.9994,1,0
32.6917,-101.73,-3.38754,2039.19,2049.69,-71.9985,1,0
32.7,-101.671,-3.38737,2038.59,2049.09,-71.9976,1,0
32.7083,-101.613,-3.38721,2037.99,2048.49,-71.9967,1,0
32.7167,-101.554,-3.38704,2037.39,2047.89,-71.9958,1,0
32.725,-101.495,-3.38687,2036.79,2047.29,-71.995,1,0
32.7333,-101.436,-3.38671,2036.19,2046.69,-71.9941,1,0
32.7417,-101.377,-3.38654,2035.59,2046.09,-71.9932,1,0
32.75,-101.318,-3.38638,2034.99,2045.49,-71.9923,1,0
32.7583,-101.259,-3.38621,2034.39,2044.89,-71.9913,1,0
32.7667,-101.2,-3.38604,2033.79,2044.29,-71.9904,1,0
32.775,-101.141,-3.38588,2033.19,2043.69,-71.9896,1,0
32.7833,-101.082,-3.38571,2032.59,2043.09,-71.989,1,0
32.7917,-101.024,-3.38554,2031.99,2042.49,-71.9886,1,0
32.8,-100.965,-3.38538,2031.39,2041.89,-71.9883,1,0
32.8083,-100.906,-3.38521,2030.79,2041.29,-71.9882,1,0
32.8167,-100.847,-3.38505,2030.19,2040.69,-71.9883,1,0
32.825,-100.788,-3.38488,2029.59,2040.09,-71.9884,1,0
32.8333,-100.729,-3.38471,2028.99,2039.49,-71.9883,1,0
32.8417,-100.67,-3.38455,2028.39,2038.89,-71.9881,1,0
32.85,-100.611,-3.38438,2027.79,2038.29,-71.9877,1,0
32.8583,-100.552,-3.38421,2027.19,2037.69,-71.9871,1,0
32.8667,-100.493,-3.38405,2026.59,2037.09,-71.9864,1,0
32.875,-100.434,-3.38388,2025.99,2036.49,-71.9855,1,0
32.8833,-100.376,-3.38372,2025.39,2035.89,-71.9845,1,0
32.8917,-100.317,-3.38355,2024.79,2035.29,-71.9836,1,0
32.9,-100.258,-3.38338,2024.19,2034.69,-71.9827,1,0
32.9083,-100.199,-3.38322,2023.59,2034.09,-71.9819,1,0
32.9167,-100.14,-3.38305,2022.99,2033.49,-71.981,1,0
32.925,-100.081,-3.38288,2022.39,2032.89,-71.9801,1,0
32.9333,-100.022,-3.38272,2021.79,2032.29,-71.9792,1,0
